match_id,player,team,possessions_with_shot,xg_chain,shots_in_chain,goals_in_chain,avg_xg_per_possession,total_touches_in_chains,minutes_played,xg_chain_per90,team_involvement_pct
3837918,Kylian Mbappé Lottin,Paris Saint-Germain,12,1.246,12.0,0.0,0.104,26.0,1140.0,0.098,78.38
3817855,Liston Colaco,ATK Mohun Bagan,4,0.4,5.0,0.0,0.1,12.0,368.0,0.098,27.84
3837918,El Chadaille Bitshiabu,Paris Saint-Germain,7,0.714,7.0,0.0,0.102,24.0,658.0,0.098,44.91
3895232,Nathan Tella,Bayer Leverkusen,5,0.348,6.0,1.0,0.07,11.0,320.0,0.098,37.18
3813288,Juan Antonio González Fernández,Hyderabad,3,0.299,3.0,1.0,0.1,11.0,276.0,0.098,61.27
3813280,Hira Mondal,East Bengal,4,0.388,4.0,0.0,0.097,7.0,356.0,0.098,37.77
3813287,Danish Farooq Bhat,Bengaluru,6,0.584,7.0,1.0,0.097,9.0,540.0,0.097,25.43
3817870,Sahal Abdul Samad,Kerala Blasters,3,0.258,4.0,1.0,0.086,5.0,240.0,0.097,8.67
3817888,José Luis Espinosa Arroyo,ATK Mohun Bagan,9,0.924,11.0,1.0,0.103,22.0,855.0,0.097,32.46
3895167,Serhou Guirassy,VfB Stuttgart,9,0.915,13.0,0.0,0.102,23.0,846.0,0.097,44.87
3802696,Idrissa Gana Gueye,Paris Saint-Germain,6,0.616,6.0,2.0,0.103,25.0,570.0,0.097,60.89
3817888,Subhasish Bose,ATK Mohun Bagan,15,1.555,17.0,2.0,0.104,48.0,1440.0,0.097,54.62
3895292,Rani Khedira,Union Berlin,2,0.131,2.0,0.0,0.066,5.0,122.0,0.097,24.03
3837747,Fabián Ruiz Peña,Paris Saint-Germain,13,1.333,14.0,1.0,0.103,45.0,1235.0,0.097,64.96
3802793,Marcos Aoás Corrêa,Paris Saint-Germain,7,0.692,9.0,0.0,0.099,21.0,644.0,0.097,43.47
3813316,Nongdamba Singh Naorem,Goa,10,0.605,10.0,0.0,0.061,22.0,560.0,0.097,31.14
3802802,Yunis Abdelhamid,Stade de Reims,3,0.291,4.0,0.0,0.097,7.0,270.0,0.097,63.88
3837717,Marcos Aoás Corrêa,Paris Saint-Germain,5,0.508,5.0,1.0,0.102,22.0,470.0,0.097,28.36
3837706,Fabián Ruiz Peña,Paris Saint-Germain,3,0.104,3.0,0.0,0.035,14.0,96.0,0.097,6.97
3895232,Jamal Musiala,Bayern Munich,5,0.43,5.0,0.0,0.086,12.0,400.0,0.097,69.57
3817869,Alan Henrique Costa,Bengaluru,3,0.291,3.0,0.0,0.097,14.0,270.0,0.097,29.33
3817858,Rahul Kannoly Praveen,Kerala Blasters,1,0.014,1.0,0.0,0.014,4.0,13.0,0.097,0.62
3895250,Brajan Gruda,FSV Mainz 05,3,0.2,3.0,0.0,0.067,4.0,186.0,0.097,18.14
3895309,Piero Martín Hincapié Reyna,Bayer Leverkusen,4,0.352,4.0,0.0,0.088,24.0,328.0,0.097,25.8
3837947,Gianluigi Donnarumma,Paris Saint-Germain,4,0.371,4.0,0.0,0.093,4.0,348.0,0.096,25.62
3813311,Narayan Das,Chennaiyin,1,0.098,1.0,0.0,0.098,2.0,92.0,0.096,19.36
3813278,Lallianzuala Chhangte,Chennaiyin,1,0.049,1.0,0.0,0.049,2.0,46.0,0.096,7.53
3802696,Kylian Mbappé Lottin,Paris Saint-Germain,9,0.864,9.0,2.0,0.096,32.0,810.0,0.096,85.41
3802709,Nuno Mendes,Paris Saint-Germain,9,0.768,10.0,2.0,0.085,20.0,720.0,0.096,38.08
3813311,Vladimir Koman Jr.,Chennaiyin,3,0.234,3.0,1.0,0.078,4.0,219.0,0.096,46.23
3895292,Brenden Aaronson,Union Berlin,1,0.082,1.0,0.0,0.082,2.0,77.0,0.096,15.04
3837680,Marcos Aoás Corrêa,Paris Saint-Germain,5,0.457,6.0,0.0,0.091,19.0,430.0,0.096,18.98
3813283,Udanta Kumam Singh,Bengaluru,4,0.285,4.0,1.0,0.071,10.0,268.0,0.096,14.36
3802837,Ryad Boudebouz,Saint-Étienne,2,0.15,2.0,0.0,0.075,4.0,140.0,0.096,38.31
3817863,Souvik Chakrabarti,Hyderabad,2,0.13,3.0,1.0,0.065,5.0,122.0,0.096,21.98
3813283,Naorem Roshan Singh,Bengaluru,6,0.609,6.0,2.0,0.101,11.0,570.0,0.096,30.68
3802795,Marco Verratti,Paris Saint-Germain,9,0.885,10.0,0.0,0.098,39.0,828.0,0.096,93.33
3817892,Daniel Lalhlimpuia,Odisha,2,0.117,2.0,0.0,0.058,2.0,110.0,0.096,7.61
3813267,Tomislav Mrčela,East Bengal,1,0.051,1.0,0.0,0.051,1.0,48.0,0.096,9.12
3817867,Serigne Mourtada Fall,Mumbai City,4,0.381,4.0,0.0,0.095,7.0,356.0,0.096,15.17
3837896,Nordi Mukiele Mulere,Paris Saint-Germain,2,0.15,2.0,0.0,0.075,8.0,140.0,0.096,10.7
3817865,Imran Khan,NorthEast United,4,0.379,5.0,0.0,0.095,12.0,356.0,0.096,40.94
3802696,Valon Berisha,Stade de Reims,5,0.266,7.0,0.0,0.053,7.0,250.0,0.096,53.19
3813297,Iman Basafa,Bengaluru,1,0.016,1.0,0.0,0.016,2.0,15.0,0.096,1.7
3895153,Robert Andrich,Bayer Leverkusen,6,0.589,6.0,1.0,0.098,13.0,552.0,0.096,55.6
3813282,Lalengmawia Ralte,Mumbai City,5,0.5,5.0,0.0,0.1,12.0,470.0,0.096,36.18
3837683,Sergio Ramos García,Paris Saint-Germain,3,0.278,3.0,0.0,0.093,9.0,264.0,0.095,9.86
3802983,Nuno Mendes,Paris Saint-Germain,1,0.1,1.0,0.0,0.1,1.0,95.0,0.095,7.73
3837680,Maghnes Akliouche,AS Monaco,1,0.04,1.0,0.0,0.04,1.0,38.0,0.095,8.83
3813313,Deepak Tangri,ATK Mohun Bagan,4,0.29,5.0,0.0,0.072,9.0,276.0,0.095,14.37
3837938,Aaron Ramsey,OGC Nice,6,0.507,7.0,0.0,0.085,36.0,480.0,0.095,50.34
3813290,Laxmikant Kattimani,Hyderabad,4,0.378,4.0,2.0,0.095,5.0,360.0,0.095,18.33
3813316,Glan Martins,Goa,9,0.873,12.0,0.0,0.097,18.0,828.0,0.095,44.94
3813269,Nerijus Valskis,Jamshedpur,9,0.885,12.0,0.0,0.098,17.0,837.0,0.095,66.73
3837954,Batista Mendy,Angers,9,0.835,10.0,1.0,0.093,24.0,792.0,0.095,67.58
3895292,Alejandro Grimaldo García,Bayer Leverkusen,13,1.316,15.0,0.0,0.101,43.0,1248.0,0.095,54.12
3817877,Cleiton Augusto Oliveira Silva,Bengaluru,8,0.815,8.0,1.0,0.102,11.0,776.0,0.095,51.7
3813309,Edwin Sydney Vanspaul,Chennaiyin,1,0.02,1.0,0.0,0.02,1.0,19.0,0.095,2.14
3838004,Jean-Ricner Bellegarde,Strasbourg,10,0.899,11.0,1.0,0.09,22.0,850.0,0.095,76.84
3813288,Narender Gahlot,Jamshedpur,2,0.148,2.0,0.0,0.074,3.0,140.0,0.095,14.96
3813276,Daniel Chima Chukwu,East Bengal,3,0.295,3.0,0.0,0.098,5.0,279.0,0.095,46.12
3817877,Suhair Vadakkepeedika,NorthEast United,8,0.781,8.0,0.0,0.098,14.0,744.0,0.094,42.7
3895210,Robin Hack,Borussia Mönchengladbach,2,0.127,2.0,0.0,0.063,7.0,122.0,0.094,69.14
3817867,Provat Lakra,NorthEast United,2,0.197,2.0,0.0,0.099,9.0,188.0,0.094,25.75
3813278,Mirlan Murzaev,Chennaiyin,4,0.35,4.0,0.0,0.088,10.0,336.0,0.094,53.78
3802683,Abdou Diallo,Paris Saint-Germain,3,0.286,4.0,0.0,0.095,13.0,273.0,0.094,20.37
3813311,Keisham Reagan Singh,Chennaiyin,1,0.098,1.0,0.0,0.098,4.0,94.0,0.094,19.36
3817850,Greg Stewart,Jamshedpur,12,1.171,12.0,1.0,0.098,27.0,1116.0,0.094,93.49
3837683,Branco van den Boomen,Toulouse,7,0.548,7.0,0.0,0.078,15.0,525.0,0.094,68.18
3813306,Gurjinder Kumar,NorthEast United,1,0.026,1.0,0.0,0.026,9.0,25.0,0.094,1.91
3802839,Quentin Merlin,Nantes,7,0.649,7.0,1.0,0.093,21.0,623.0,0.094,27.42
3802930,Nuno Mendes,Paris Saint-Germain,8,0.778,8.0,1.0,0.097,23.0,744.0,0.094,34.99
3817863,Iván Garrido González,Goa,6,0.599,6.0,0.0,0.1,17.0,576.0,0.094,57.97
3802984,Idrissa Gana Gueye,Paris Saint-Germain,5,0.479,8.0,2.0,0.096,25.0,460.0,0.094,31.18
3817872,Francisco Javier Hernández González,Odisha,9,0.884,11.0,0.0,0.098,17.0,846.0,0.094,65.43
3817853,Makan Winkle Chote,Goa,5,0.329,5.0,1.0,0.066,19.0,315.0,0.094,28.64
3817863,Sanson Pereira,Goa,3,0.16,3.0,0.0,0.053,12.0,153.0,0.094,15.49
3817859,Greg Stewart,Jamshedpur,8,0.786,9.0,1.0,0.098,20.0,752.0,0.094,50.42
3817902,Naocha Huidrom Singh,East Bengal,2,0.193,3.0,0.0,0.097,3.0,184.0,0.094,45.35
3813293,Naorem Roshan Singh,Bengaluru,5,0.489,6.0,0.0,0.098,13.0,470.0,0.094,56.37
3837727,Dante Bonfim da Costa Santos,OGC Nice,4,0.382,4.0,1.0,0.096,8.0,364.0,0.094,99.88
3813269,Peter Hartley,Jamshedpur,1,0.092,1.0,1.0,0.092,1.0,88.0,0.094,6.94
3813264,João Victor de Albuquerque Bruno,Hyderabad,5,0.383,5.0,1.0,0.077,23.0,365.0,0.094,28.29
3817869,Javier Siverio Toro,Hyderabad,4,0.298,4.0,1.0,0.075,5.0,284.0,0.094,51.65
3802696,Dion Lopy,Stade de Reims,4,0.292,5.0,0.0,0.073,15.0,280.0,0.094,58.39
3817899,Héctor Rodas Ramírez,Odisha,1,0.096,1.0,0.0,0.096,1.0,92.0,0.094,43.65
3837954,Abdoulaye Bamba,Angers,7,0.638,8.0,1.0,0.091,14.0,609.0,0.094,51.64
3817884,Akash Mishra,Hyderabad,5,0.498,7.0,1.0,0.1,10.0,475.0,0.094,51.63
3817849,Muhammad Ashique Kuruniyan,Bengaluru,6,0.59,8.0,1.0,0.098,18.0,564.0,0.094,34.91
3817876,Mashoor Shereef Thangalakath,NorthEast United,4,0.396,5.0,0.0,0.099,10.0,380.0,0.094,13.74
3813311,Alexandre Monteiro de Lima,Jamshedpur,11,1.001,14.0,0.0,0.091,31.0,957.0,0.094,88.58
3817882,Anirudh Thapa,Chennaiyin,5,0.473,5.0,1.0,0.095,9.0,455.0,0.094,69.04
3837918,Warren Zaire Emery,Paris Saint-Germain,5,0.261,5.0,0.0,0.052,17.0,250.0,0.094,16.42
3802809,Achraf Hakimi Mouh,Paris Saint-Germain,4,0.403,4.0,0.0,0.101,7.0,384.0,0.094,30.49
3817875,Boris Singh Thangjam,Jamshedpur,1,0.098,1.0,0.0,0.098,1.0,94.0,0.094,25.88
3817878,Souvik Chakrabarti,Hyderabad,6,0.433,6.0,1.0,0.072,8.0,420.0,0.093,15.96
3813315,Sanson Pereira,Goa,5,0.483,5.0,1.0,0.097,15.0,465.0,0.093,62.94
3813270,Glan Martins,Goa,2,0.153,2.0,0.0,0.076,10.0,148.0,0.093,43.81
3837947,Vitor Machado Ferreira,Paris Saint-Germain,10,0.955,11.0,3.0,0.095,38.0,920.0,0.093,65.94
3817870,Iván Garrido González,Goa,4,0.38,4.0,1.0,0.095,7.0,368.0,0.093,15.91
3813304,Aniket Anil Jadhav,Hyderabad,5,0.425,5.0,1.0,0.085,11.0,410.0,0.093,56.46
3813304,João Victor de Albuquerque Bruno,Hyderabad,4,0.393,4.0,1.0,0.098,12.0,380.0,0.093,52.21
3813311,Debjit Majumder,Chennaiyin,1,0.098,1.0,0.0,0.098,2.0,95.0,0.093,19.36
3802683,Sofiane Diop,AS Monaco,6,0.395,6.0,0.0,0.066,20.0,384.0,0.093,56.95
3837747,Nordi Mukiele Mulere,Paris Saint-Germain,5,0.358,6.0,0.0,0.072,20.0,345.0,0.093,17.45
3837827,Joe Rodon,Rennes,3,0.288,3.0,1.0,0.096,8.0,279.0,0.093,51.92
3813307,Alexandre Monteiro de Lima,Jamshedpur,5,0.473,6.0,0.0,0.095,23.0,460.0,0.093,65.68
3817876,Rahim Ali,Chennaiyin,4,0.286,4.0,1.0,0.072,7.0,276.0,0.093,43.24
3817848,Liston Colaco,ATK Mohun Bagan,12,1.148,13.0,1.0,0.096,21.0,1116.0,0.093,54.35
3837662,Bafodé Diakité,Lille,7,0.634,8.0,0.0,0.091,32.0,616.0,0.093,40.14
3895266,Kevin Paredes,Wolfsburg,1,0.09,1.0,0.0,0.09,1.0,87.0,0.093,39.68
3837963,Marco Verratti,Paris Saint-Germain,7,0.67,7.0,0.0,0.096,15.0,651.0,0.093,33.77
3817898,Alexander Romario Jesuraj,Goa,6,0.416,6.0,0.0,0.069,13.0,402.0,0.093,21.79
3802802,Wout Faes,Stade de Reims,2,0.18,2.0,0.0,0.09,8.0,174.0,0.093,39.51
3817874,Eduardo Bedia Peláez,Goa,6,0.583,6.0,0.0,0.097,17.0,564.0,0.093,45.05
3817872,Jerry Mawihmingthanga,Odisha,2,0.19,2.0,0.0,0.095,4.0,184.0,0.093,14.06
3895275,Nicolas Höfler,Freiburg,5,0.483,7.0,2.0,0.097,14.0,465.0,0.093,60.51
3895220,Marcel Schuhen,Darmstadt 98,1,0.095,1.0,0.0,0.095,2.0,92.0,0.093,13.36
3837727,Sofiane Diop,OGC Nice,4,0.382,4.0,1.0,0.096,18.0,368.0,0.093,99.88
3837998,Juan Bernat Velasco,Paris Saint-Germain,6,0.557,8.0,0.0,0.093,32.0,540.0,0.093,38.25
3802685,Arnaud Kalimuendo Muinga,Lens,5,0.398,5.0,1.0,0.08,9.0,385.0,0.093,37.25
3837706,Pierre Lees Melou,Stade Brestois,3,0.216,3.0,0.0,0.072,7.0,210.0,0.093,19.97
3813312,Roy Krishna,ATK Mohun Bagan,2,0.191,2.0,0.0,0.096,6.0,184.0,0.093,35.92
3895348,Mads Pedersen,Augsburg,5,0.458,5.0,0.0,0.092,21.0,445.0,0.093,58.69
3838004,Mouhamadou Diarra,Strasbourg,9,0.838,10.0,1.0,0.093,27.0,810.0,0.093,71.62
3837954,Ibrahima Niane,Angers,7,0.493,8.0,0.0,0.07,15.0,476.0,0.093,39.9
3895302,Edmond Fayçal Tapsoba,Bayer Leverkusen,10,0.903,10.0,1.0,0.09,42.0,870.0,0.093,31.2
3813288,Mohammad Yasir,Hyderabad,3,0.271,3.0,0.0,0.09,8.0,261.0,0.093,55.53
3802809,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,9,0.867,9.0,0.0,0.096,20.0,837.0,0.093,65.59
3802902,Pol Mikel Lirola Kosok,Marseille,4,0.38,7.0,0.0,0.095,20.0,368.0,0.093,44.69
3813315,Aibanbha Kupar Dohling,Goa,3,0.278,3.0,0.0,0.093,5.0,273.0,0.092,36.22
3813278,Edwin Sydney Vanspaul,Chennaiyin,3,0.074,3.0,0.0,0.025,3.0,72.0,0.092,11.37
3837680,Nuno Mendes,Paris Saint-Germain,9,0.853,10.0,0.0,0.095,30.0,837.0,0.092,35.42
3802805,Walter Daniel Benítez,OGC Nice,2,0.179,2.0,0.0,0.09,5.0,176.0,0.092,28.24
3817862,Igor Angulo Albóniga,Mumbai City,6,0.483,7.0,3.0,0.081,12.0,474.0,0.092,54.05
3895286,Granit Xhaka,Bayer Leverkusen,21,2.02,23.0,1.0,0.096,96.0,1974.0,0.092,76.8
3895121,Jonas Hofmann,Bayer Leverkusen,9,0.774,9.0,0.0,0.086,29.0,756.0,0.092,54.3
3817850,Seminlen Doungel,Jamshedpur,3,0.174,3.0,0.0,0.058,5.0,171.0,0.092,13.89
3813285,Cleiton Augusto Oliveira Silva,Bengaluru,9,0.85,10.0,1.0,0.094,14.0,828.0,0.092,79.77
3895202,Ikoma Loïs Openda,RB Leipzig,5,0.463,6.0,2.0,0.093,13.0,455.0,0.092,43.37
3895286,Florian Wirtz,Bayer Leverkusen,24,2.259,27.0,2.0,0.094,73.0,2208.0,0.092,85.89
3813301,Mashoor Shereef Thangalakath,NorthEast United,3,0.292,3.0,0.0,0.097,5.0,285.0,0.092,22.4
3837706,Sergio Ramos García,Paris Saint-Germain,9,0.868,9.0,0.0,0.096,37.0,846.0,0.092,58.14
3895348,Jonathan Tah,Bayer Leverkusen,9,0.788,11.0,1.0,0.088,46.0,774.0,0.092,38.27
3837938,Fabián Ruiz Peña,Paris Saint-Germain,4,0.338,4.0,1.0,0.084,30.0,332.0,0.092,45.52
3817863,Leander D''Cunha,Goa,7,0.69,7.0,1.0,0.099,14.0,672.0,0.092,66.78
3895348,Exequiel Alejandro Palacios,Bayer Leverkusen,9,0.624,9.0,0.0,0.069,27.0,612.0,0.092,30.31
3817872,Víctor Mongil Adeva,Odisha,2,0.12,3.0,0.0,0.06,3.0,118.0,0.092,8.88
3817853,Saviour Gama,Goa,6,0.183,6.0,0.0,0.031,11.0,180.0,0.092,15.93
3813267,Bikash Jairu,East Bengal,2,0.119,2.0,0.0,0.059,6.0,116.0,0.092,21.28
3817888,Darren Sidoel,East Bengal,2,0.131,2.0,1.0,0.066,3.0,128.0,0.092,12.18
3837896,Warren Zaire Emery,Paris Saint-Germain,6,0.524,6.0,1.0,0.087,25.0,510.0,0.092,37.39
3817880,Héctor Rodas Ramírez,Odisha,2,0.19,2.0,0.0,0.095,4.0,186.0,0.092,11.81
3827336,Hugo Adnan Boumous,ATK Mohun Bagan,13,1.282,16.0,1.0,0.099,37.0,1248.0,0.092,53.41
3817899,Kamaljit Singh,Odisha,1,0.096,1.0,0.0,0.096,1.0,94.0,0.092,43.65
3813314,Rahul Kannoly Praveen,Kerala Blasters,2,0.061,2.0,1.0,0.031,4.0,60.0,0.092,7.08
3838004,Morgan Sanson,Strasbourg,9,0.794,10.0,1.0,0.088,26.0,774.0,0.092,67.86
3838004,Frédéric Guilbert,Strasbourg,9,0.824,10.0,1.0,0.092,20.0,810.0,0.092,70.43
3895292,Nathan Tella,Bayer Leverkusen,8,0.638,8.0,0.0,0.08,21.0,624.0,0.092,26.24
3837818,Abdallah Dipo Sima,Angers,2,0.161,2.0,0.0,0.08,4.0,158.0,0.092,45.46
3813317,Kamaljit Singh,Odisha,4,0.378,4.0,1.0,0.094,5.0,368.0,0.092,24.79
3837818,Batista Mendy,Angers,2,0.161,2.0,0.0,0.08,7.0,158.0,0.092,45.46
3813265,Rahul Bheke,Mumbai City,3,0.275,4.0,0.0,0.092,10.0,270.0,0.092,50.29
3802802,Thilo Kehrer,Paris Saint-Germain,8,0.748,9.0,1.0,0.094,10.0,728.0,0.092,34.09
3813270,Jorge Ortiz Mendoza,Goa,3,0.097,3.0,0.0,0.032,7.0,96.0,0.091,27.77
3817891,Cleiton Augusto Oliveira Silva,Bengaluru,2,0.136,2.0,0.0,0.068,6.0,134.0,0.091,11.78
3895194,Ermedin Demirović,Augsburg,4,0.316,4.0,0.0,0.079,11.0,312.0,0.091,100.04
3802683,Ángel Fabián Di María Hernández,Paris Saint-Germain,1,0.081,2.0,0.0,0.081,8.0,80.0,0.091,5.77
3895333,Robin Koch,Eintracht Frankfurt,4,0.382,4.0,0.0,0.095,15.0,376.0,0.091,29.42
3817882,Marcelo Ribeiro dos Santos,East Bengal,8,0.729,8.0,0.0,0.091,16.0,720.0,0.091,46.06
3802795,Kylian Mbappé Lottin,Paris Saint-Germain,9,0.833,10.0,1.0,0.093,19.0,828.0,0.091,87.85
3895309,Julian Brandt,Borussia Dortmund,5,0.415,6.0,1.0,0.083,17.0,410.0,0.091,80.34
3895309,Marcel Sabitzer,Borussia Dortmund,5,0.462,6.0,1.0,0.092,11.0,455.0,0.091,89.44
3837683,Moussa Diarra,Toulouse,5,0.45,5.0,0.0,0.09,9.0,445.0,0.091,55.99
3802752,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,7,0.529,7.0,0.0,0.076,26.0,525.0,0.091,28.02
3837998,Sergio Ramos García,Paris Saint-Germain,8,0.764,10.0,0.0,0.096,30.0,752.0,0.091,52.46
3837918,Birger Meling,Rennes,5,0.447,5.0,0.0,0.089,13.0,440.0,0.091,32.9
3802690,Keylor Navas Gamboa,Paris Saint-Germain,4,0.344,4.0,0.0,0.086,6.0,340.0,0.091,16.86
3895052,Edmond Fayçal Tapsoba,Bayer Leverkusen,5,0.481,5.0,1.0,0.096,17.0,475.0,0.091,31.57
3837771,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,12,1.095,12.0,2.0,0.091,39.0,1080.0,0.091,39.48
3837785,Kylian Mbappé Lottin,Paris Saint-Germain,2,0.181,2.0,1.0,0.091,5.0,180.0,0.091,13.36
3837918,Christopher Wooh,Rennes,3,0.28,3.0,1.0,0.093,6.0,276.0,0.091,20.61
3895275,Noah Atubolu,Freiburg,1,0.092,1.0,0.0,0.092,2.0,91.0,0.091,11.53
3895232,Aleksandar Pavlović,Bayern Munich,2,0.119,2.0,0.0,0.06,6.0,118.0,0.091,19.25
3817884,Nikhil Poojary,Hyderabad,2,0.095,3.0,0.0,0.047,4.0,94.0,0.091,9.85
3895232,Josip Stanišić,Bayer Leverkusen,8,0.758,9.0,2.0,0.095,21.0,752.0,0.091,80.98
3813276,Suhair Vadakkepeedika,NorthEast United,10,0.914,12.0,1.0,0.091,26.0,900.0,0.091,57.75
3895060,Tomáš Čvančara,Borussia Mönchengladbach,6,0.475,6.0,0.0,0.079,16.0,468.0,0.091,59.43
3802665,Ángel Fabián Di María Hernández,Paris Saint-Germain,12,1.053,13.0,2.0,0.088,31.0,1056.0,0.09,38.9
3813287,Gurpreet Singh Sandhu,Bengaluru,5,0.445,5.0,0.0,0.089,8.0,445.0,0.09,19.37
3813286,Rahul Bheke,Mumbai City,5,0.457,8.0,1.0,0.091,51.0,455.0,0.09,77.33
3813278,Jorge Rolando Pereyra Díaz,Kerala Blasters,3,0.23,4.0,1.0,0.077,8.0,231.0,0.09,19.37
3817891,Subha Ghosh,East Bengal,2,0.116,2.0,0.0,0.058,3.0,116.0,0.09,7.64
3895220,Lukáš Hrádecký,Bayer Leverkusen,5,0.462,5.0,1.0,0.092,8.0,460.0,0.09,24.32
3817870,Makan Winkle Chote,Goa,5,0.475,5.0,0.0,0.095,16.0,475.0,0.09,19.89
3895244,Eren Sami Dinkçi,FC Heidenheim,1,0.075,1.0,0.0,0.075,1.0,75.0,0.09,16.4
3802752,Islam Slimani,Lyon,4,0.372,4.0,1.0,0.093,7.0,372.0,0.09,55.01
3827335,Harmanjot Singh Khabra,Kerala Blasters,3,0.286,4.0,0.0,0.095,5.0,285.0,0.09,20.18
3813266,Jorge Ortiz Mendoza,Goa,11,1.021,12.0,1.0,0.093,36.0,1023.0,0.09,73.16
3813305,Bartholomew Owogbalor Ogbeche,Hyderabad,8,0.752,9.0,0.0,0.094,11.0,752.0,0.09,64.02
3802930,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,12,1.116,12.0,1.0,0.093,56.0,1116.0,0.09,50.2
3817890,Anisa Anwar Ali,Goa,5,0.465,5.0,0.0,0.093,9.0,465.0,0.09,23.74
3813298,Joyner Lourenco,East Bengal,1,0.007,1.0,0.0,0.007,1.0,7.0,0.09,1.2
3813298,Bikash Jairu,East Bengal,3,0.271,3.0,1.0,0.09,4.0,270.0,0.09,46.44
3895113,Lukáš Hrádecký,Bayer Leverkusen,4,0.373,4.0,0.0,0.093,8.0,372.0,0.09,19.0
3813269,Narender Gahlot,Jamshedpur,2,0.19,2.0,1.0,0.095,3.0,190.0,0.09,14.33
3817886,Joe Zoherliana,NorthEast United,2,0.126,2.0,0.0,0.063,10.0,126.0,0.09,28.14
3803000,Jean-Claude Billong,Clermont Foot,1,0.088,1.0,0.0,0.088,1.0,88.0,0.09,7.3
3895167,Florian Wirtz,Bayer Leverkusen,14,1.31,15.0,1.0,0.094,44.0,1316.0,0.09,86.7
3802690,Georginio Wijnaldum,Paris Saint-Germain,10,0.914,10.0,0.0,0.091,26.0,910.0,0.09,44.8
3837706,Achraf Hakimi Mouh,Paris Saint-Germain,7,0.635,7.0,0.0,0.091,22.0,637.0,0.09,42.53
3817869,Naorem Roshan Singh,Bengaluru,6,0.571,6.0,0.0,0.095,14.0,570.0,0.09,57.54
3817882,Mohammad Sajid Dhot,Chennaiyin,1,0.047,1.0,0.0,0.047,3.0,47.0,0.09,6.86
3802907,Timothy Weah,Lille,2,0.136,2.0,0.0,0.068,4.0,136.0,0.09,13.3
3817859,Marco Sahanek,NorthEast United,2,0.09,2.0,0.0,0.045,4.0,90.0,0.09,5.11
3837918,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,16,1.527,16.0,0.0,0.095,48.0,1520.0,0.09,96.06
3817859,Mohammed Irshad,NorthEast United,2,0.09,2.0,0.0,0.045,2.0,90.0,0.09,5.11
3837827,Nordi Mukiele Mulere,Paris Saint-Germain,2,0.106,2.0,0.0,0.053,4.0,106.0,0.09,10.21
3813296,Deshorn Brown,NorthEast United,2,0.134,3.0,0.0,0.067,3.0,136.0,0.089,52.12
3837947,Sergio Ramos García,Paris Saint-Germain,4,0.354,4.0,1.0,0.088,30.0,360.0,0.089,24.44
3802665,Georginio Wijnaldum,Paris Saint-Germain,4,0.264,4.0,0.0,0.066,14.0,268.0,0.089,9.75
3813278,Jessel Carneiro,Kerala Blasters,2,0.182,3.0,1.0,0.091,4.0,184.0,0.089,15.32
3802665,Marco Verratti,Paris Saint-Germain,10,0.908,10.0,2.0,0.091,35.0,920.0,0.089,33.55
3817888,Carl Gerard McHugh,ATK Mohun Bagan,17,1.575,19.0,1.0,0.093,42.0,1598.0,0.089,55.32
3813294,Jerry Lalrinzuala,Chennaiyin,3,0.273,3.0,0.0,0.091,6.0,276.0,0.089,22.58
3802793,Eric Junior Dina Ebimbe,Paris Saint-Germain,5,0.302,5.0,0.0,0.06,13.0,305.0,0.089,18.97
3802839,Pedro Chirivella Burgos,Nantes,4,0.366,4.0,1.0,0.092,10.0,372.0,0.089,15.46
3813300,Sahal Abdul Samad,Kerala Blasters,4,0.294,4.0,0.0,0.074,19.0,296.0,0.089,13.37
3837662,Gabriel Gudmundsson,Lille,4,0.222,4.0,0.0,0.056,7.0,224.0,0.089,14.05
3895107,Granit Xhaka,Bayer Leverkusen,13,1.18,14.0,2.0,0.091,55.0,1196.0,0.089,40.96
3817878,Thongkhosiem Haokip,East Bengal,2,0.113,3.0,0.0,0.057,3.0,114.0,0.089,9.73
3895139,Victor Okoh Boniface,Bayer Leverkusen,8,0.657,8.0,1.0,0.082,21.0,664.0,0.089,35.44
3813301,Gurjinder Kumar,NorthEast United,5,0.482,5.0,0.0,0.096,11.0,485.0,0.089,36.98
3895309,Ian Maatsen,Borussia Dortmund,3,0.134,3.0,0.0,0.045,10.0,135.0,0.089,25.94
3895086,Lukáš Hrádecký,Bayer Leverkusen,3,0.256,3.0,0.0,0.085,10.0,258.0,0.089,8.09
3817872,Ajay Chhetri,Bengaluru,6,0.542,7.0,0.0,0.09,23.0,546.0,0.089,30.54
3895275,Manuel Gulde,Freiburg,5,0.461,6.0,2.0,0.092,14.0,465.0,0.089,57.76
3813264,Juan Antonio González Fernández,Hyderabad,7,0.64,8.0,1.0,0.091,17.0,644.0,0.089,47.28
3895232,Noussair Mazraoui,Bayern Munich,5,0.426,5.0,0.0,0.085,22.0,430.0,0.089,68.92
3817900,Vladimir Koman Jr.,Chennaiyin,2,0.091,2.0,0.0,0.046,3.0,92.0,0.089,10.66
3817888,Hira Mondal,East Bengal,5,0.448,5.0,0.0,0.09,13.0,455.0,0.089,41.66
