match_id,team,player,passes_made,passes_received,total_pass_involvement,unique_receivers,unique_passers,degree_centrality,network_involvement_pct
3813269,Odisha,Francisco Javier Hernández González,18.0,24.0,42.0,8,7,15,11.7
3813277,Hyderabad,Asish Rai,27.0,15.0,42.0,11,6,17,23.73
3813298,East Bengal,Hira Mondal,19.0,23.0,42.0,8,7,15,24.85
3817868,Bengaluru,Rohit Kumar,23.0,19.0,42.0,11,8,19,12.43
3817864,ATK Mohun Bagan,Deepak Tangri,20.0,22.0,42.0,8,8,16,11.93
3817870,Goa,Devendra Dhaku Murgaokar,19.0,23.0,42.0,9,9,18,9.72
3895180,Eintracht Frankfurt,Mario Götze,20.0,22.0,42.0,8,8,16,10.42
3895333,Eintracht Frankfurt,Eric Junior Dina Ebimbe,19.0,23.0,42.0,5,7,12,8.82
3837844,Paris Saint-Germain,Hugo Ekitike,21.0,21.0,42.0,10,9,19,6.43
3817867,NorthEast United,Imran Khan,18.0,24.0,42.0,8,9,17,13.5
3813311,Jamshedpur,Jordan Murray,17.0,24.0,41.0,8,10,18,11.36
3817873,ATK Mohun Bagan,Deepak Tangri,21.0,20.0,41.0,8,7,15,9.62
3895074,Bayern Munich,Jamal Musiala,20.0,21.0,41.0,9,8,17,7.52
3837918,Paris Saint-Germain,Gianluigi Donnarumma,25.0,16.0,41.0,7,7,14,6.77
3817893,East Bengal,Antonio Perošević,14.0,27.0,41.0,8,12,20,12.06
3813264,Hyderabad,Hitesh Sharma,22.0,19.0,41.0,8,8,16,14.04
3813270,Mumbai City,Mohammad Nawaz,23.0,18.0,41.0,8,8,16,15.83
3817873,NorthEast United,Zakaria Diallo,27.0,14.0,41.0,8,5,13,13.95
3817899,Odisha,Sahil Panwar,26.0,15.0,41.0,9,5,14,21.35
3817849,Bengaluru,Pratik Prabhakar Chaudhari,22.0,19.0,41.0,10,8,18,15.59
3813273,Odisha,Víctor Mongil Adeva,21.0,20.0,41.0,9,9,18,16.87
3817894,Goa,Makan Winkle Chote,18.0,23.0,41.0,9,8,17,9.74
3813276,East Bengal,Mohammed Rafique,26.0,15.0,41.0,10,7,17,16.21
3817871,NorthEast United,Marcelo Leite Pereira,17.0,24.0,41.0,9,10,19,13.58
3837717,Lyon,Johann Lepenant,22.0,19.0,41.0,10,10,20,10.88
3895210,Borussia Mönchengladbach,Florian Neuhaus,20.0,21.0,41.0,9,9,18,15.53
3837659,Montpellier,Jonas Omlin,28.0,13.0,41.0,9,6,15,10.07
3813274,Mumbai City,Amey Ganesh Ranawade,24.0,17.0,41.0,11,7,18,16.21
3813312,ATK Mohun Bagan,Lenny Rodrigues,19.0,22.0,41.0,10,8,18,17.15
3817882,East Bengal,Hira Mondal,22.0,19.0,41.0,6,7,13,11.78
3895244,FC Heidenheim,Kevin Müller,25.0,16.0,41.0,7,6,13,13.85
3895158,Bayer Leverkusen,Amine Adli,19.0,22.0,41.0,5,7,12,6.74
3837683,Paris Saint-Germain,Gianluigi Donnarumma,25.0,16.0,41.0,10,4,14,7.18
3813279,Odisha,Ariday Cabrera Suárez,16.0,25.0,41.0,8,11,19,15.41
3813291,ATK Mohun Bagan,Liston Colaco,19.0,22.0,41.0,7,9,16,11.78
3817865,Odisha,Sahil Panwar,25.0,16.0,41.0,11,4,15,13.62
3837902,Stade Brestois,Steve Michel Mounié,17.0,24.0,41.0,6,10,16,12.42
3827336,ATK Mohun Bagan,Roy Krishna,18.0,23.0,41.0,7,9,16,11.52
3895333,Bayer Leverkusen,Lukáš Hrádecký,25.0,16.0,41.0,9,5,14,10.99
3827335,Jamshedpur,Ritwik Kumar Das,15.0,26.0,41.0,5,10,15,15.71
3813278,Chennaiyin,Salam Ranjan Singh,18.0,23.0,41.0,7,6,13,12.93
3817893,NorthEast United,Imran Khan,19.0,22.0,41.0,6,7,13,13.49
3895244,FC Heidenheim,Tim Kleindienst,15.0,26.0,41.0,8,11,19,13.85
3817882,East Bengal,Antonio Perošević,15.0,26.0,41.0,7,10,17,11.78
3802676,Paris Saint-Germain,Keylor Navas Gamboa,27.0,14.0,41.0,10,5,15,5.88
3817851,Odisha,Moirangthem Thoiba Singh,21.0,20.0,41.0,7,10,17,12.35
3837727,Paris Saint-Germain,Nuno Mendes,20.0,21.0,41.0,6,7,13,6.51
3817892,Odisha,Víctor Mongil Adeva,22.0,19.0,41.0,10,5,15,16.73
3813266,Chennaiyin,Keisham Reagan Singh,25.0,16.0,41.0,7,5,12,23.56
3837659,Paris Saint-Germain,Leandro Daniel Paredes,21.0,20.0,41.0,9,8,17,7.02
3837650,Paris Saint-Germain,Nordi Mukiele Mulere,20.0,21.0,41.0,6,7,13,6.47
3895182,Bochum,Bernardo Fernandes da Silva Junior,20.0,21.0,41.0,8,7,15,16.47
3817902,East Bengal,Hira Mondal,23.0,18.0,41.0,9,9,18,13.27
3817874,Bengaluru,Naorem Roshan Singh,21.0,20.0,41.0,9,8,17,23.43
3813297,Bengaluru,Gurpreet Singh Sandhu,27.0,14.0,41.0,10,6,16,9.01
3895121,Freiburg,Noah Atubolu,27.0,14.0,41.0,8,3,11,16.73
3813287,Bengaluru,Gurpreet Singh Sandhu,25.0,16.0,41.0,7,6,13,23.84
3813297,Bengaluru,Sunil Chhetri,18.0,23.0,41.0,6,9,15,9.01
3817886,NorthEast United,Mohammed Irshad,16.0,25.0,41.0,8,9,17,15.24
3802685,Lens,Kevin Danso,22.0,19.0,41.0,7,5,12,11.99
3817898,Goa,Naveen Kumar,27.0,14.0,41.0,7,5,12,9.74
3813299,Hyderabad,Souvik Chakrabarti,22.0,19.0,41.0,8,8,16,19.62
3817855,Kerala Blasters,Harmanjot Singh Khabra,23.0,18.0,41.0,6,7,13,19.16
3817854,ATK Mohun Bagan,Manvir Singh,20.0,21.0,41.0,8,9,17,14.54
3895258,Bayer Leverkusen,Edmond Fayçal Tapsoba,24.0,17.0,41.0,9,9,18,5.18
3817857,Jamshedpur,Ricky Lallawmawma,27.0,14.0,41.0,10,5,15,22.65
3802683,Paris Saint-Germain,Georginio Wijnaldum,21.0,20.0,41.0,7,9,16,8.18
3817859,Jamshedpur,Ritwik Kumar Das,13.0,27.0,40.0,6,10,16,18.35
3813291,East Bengal,Adil Khan,22.0,18.0,40.0,6,6,12,9.78
3817859,Jamshedpur,Mohammad Mobashir Rahman,21.0,19.0,40.0,9,7,16,18.35
3817858,Kerala Blasters,Jorge Rolando Pereyra Díaz,15.0,25.0,40.0,7,11,18,9.09
3817901,Mumbai City,Bradden Inman,18.0,22.0,40.0,8,10,18,9.07
3895067,Darmstadt 98,Marvin Mehlem,22.0,18.0,40.0,10,11,21,18.43
3817884,ATK Mohun Bagan,David Joel Williams,18.0,22.0,40.0,8,9,17,11.87
3813309,Chennaiyin,Ariel Borysiuk,20.0,20.0,40.0,9,9,18,21.86
3813275,Jamshedpur,Alexandre Monteiro de Lima,25.0,15.0,40.0,7,5,12,16.88
3813314,Kerala Blasters,Ayush Adhikari,20.0,20.0,40.0,7,7,14,10.7
3817852,Chennaiyin,Jerry Lalrinzuala,25.0,15.0,40.0,8,7,15,16.67
3813306,ATK Mohun Bagan,Liston Colaco,14.0,26.0,40.0,6,5,11,10.05
3895309,Bayer Leverkusen,Nathan Tella,14.0,26.0,40.0,6,9,15,8.21
3817892,ATK Mohun Bagan,Roy Krishna,17.0,23.0,40.0,7,8,15,9.17
3813307,Bengaluru,Suresh Singh Wangjam,17.0,23.0,40.0,9,10,19,13.42
3813305,Hyderabad,Nikhil Poojary,16.0,24.0,40.0,5,8,13,13.33
3817865,Odisha,Isaac Vanmalsawma Chhakchhuak,19.0,21.0,40.0,9,8,17,13.29
3813311,Chennaiyin,Germanpreet Singh,21.0,19.0,40.0,7,7,14,17.7
3817893,NorthEast United,Deshorn Brown,17.0,23.0,40.0,8,10,18,13.16
3827336,Hyderabad,Mohammad Yasir,18.0,22.0,40.0,7,8,15,23.67
3895210,Bayer Leverkusen,Nathan Tella,18.0,22.0,40.0,8,6,14,4.4
3817892,ATK Mohun Bagan,Manvir Singh,17.0,23.0,40.0,8,13,21,9.17
3813282,Mumbai City,Serigne Mourtada Fall,23.0,17.0,40.0,7,5,12,11.46
3817862,Odisha,Jonathas Cristian de Jesus,20.0,20.0,40.0,8,11,19,13.29
3817900,Jamshedpur,Daniel Chima Chukwu,16.0,24.0,40.0,5,9,14,14.34
3813307,Jamshedpur,Alexandre Monteiro de Lima,21.0,19.0,40.0,8,8,16,27.97
3895266,Wolfsburg,Maxence Lacroix,22.0,18.0,40.0,8,7,15,17.47
3837785,Paris Saint-Germain,Renato Júnior Luz Sanches,21.0,19.0,40.0,9,9,18,6.64
3817896,East Bengal,Darren Sidoel,20.0,20.0,40.0,7,6,13,11.53
3837954,Paris Saint-Germain,Gianluigi Donnarumma,25.0,15.0,40.0,6,5,11,4.9
3817876,Chennaiyin,Rahim Ali,15.0,25.0,40.0,8,7,15,11.53
3802839,Nantes,Osman Bukari,20.0,20.0,40.0,8,7,15,17.39
3802793,OGC Nice,Hichem Boudaoui,17.0,23.0,40.0,7,8,15,15.81
3802699,Lille,Jonathan David,17.0,23.0,40.0,6,10,16,11.49
3802709,Saint-Étienne,Romain Hamouma,17.0,23.0,40.0,7,8,15,12.16
3895139,Bayer Leverkusen,Lukáš Hrádecký,25.0,15.0,40.0,7,7,14,5.11
3813282,Kerala Blasters,Jessel Carneiro,25.0,15.0,40.0,10,6,16,18.96
3813266,Chennaiyin,Anirudh Thapa,15.0,25.0,40.0,9,8,17,22.99
3802690,Lorient,Thomas Monconduit,23.0,17.0,40.0,9,8,17,22.22
3813271,Kerala Blasters,Álvaro Vázquez García,15.0,25.0,40.0,9,10,19,20.94
3817879,Hyderabad,Javier Siverio Toro,16.0,24.0,40.0,7,10,17,11.63
3817891,East Bengal,Naorem Mahesh Singh,20.0,20.0,40.0,9,10,19,17.47
3813284,Mumbai City,Bipin Singh Thounajam,20.0,20.0,40.0,7,4,11,11.59
3817854,Bengaluru,Rohit Kumar,20.0,20.0,40.0,6,6,12,10.64
3813316,Goa,Alexander Romario Jesuraj,17.0,23.0,40.0,7,6,13,8.73
3817866,Kerala Blasters,Sanjeev Stalin,24.0,16.0,40.0,8,6,14,20.0
3817855,Kerala Blasters,Bijoy Varghese,20.0,20.0,40.0,10,6,16,18.69
3817897,Kerala Blasters,Sahal Abdul Samad,17.0,23.0,40.0,7,9,16,12.35
3813272,Hyderabad,Bartholomew Owogbalor Ogbeche,13.0,27.0,40.0,8,13,21,20.83
3813285,Bengaluru,Bruno Edgar Silva Almeida,20.0,20.0,40.0,9,9,18,17.78
3813318,Mumbai City,Bipin Singh Thounajam,17.0,23.0,40.0,5,8,13,9.76
3817861,Bengaluru,Danish Farooq Bhat,16.0,24.0,40.0,9,11,20,19.8
3802665,Montpellier,Maxime Esteve,19.0,21.0,40.0,7,8,15,14.29
3813272,Hyderabad,Hitesh Sharma,20.0,20.0,40.0,7,7,14,20.83
3837771,Troyes,Wilson Odobert,17.0,23.0,40.0,7,4,11,13.25
3813304,Hyderabad,Bartholomew Owogbalor Ogbeche,14.0,26.0,40.0,9,11,20,9.98
3813285,Goa,Alberto Noguera Ripoll,18.0,22.0,40.0,8,10,18,19.14
3837885,Marseille,Pau López Sabata,24.0,16.0,40.0,7,8,15,9.41
3802643,Strasbourg,Ludovic Ajorque,17.0,22.0,39.0,6,7,13,9.54
3813274,Bengaluru,Cleiton Augusto Oliveira Silva,17.0,22.0,39.0,9,10,19,22.03
3813270,Mumbai City,Cássio Gabriel Vilela Ferreira,18.0,21.0,39.0,8,9,17,15.06
3837706,Paris Saint-Germain,Gianluigi Donnarumma,20.0,19.0,39.0,5,4,9,6.19
3813269,Jamshedpur,Komal Thatal,15.0,24.0,39.0,7,9,16,18.14
3813317,East Bengal,Joyner Lourenco,24.0,15.0,39.0,7,5,12,13.22
3817877,Bengaluru,Lara Sharma,28.0,11.0,39.0,10,4,14,8.78
3813269,Jamshedpur,Ricky Lallawmawma,25.0,14.0,39.0,10,6,16,18.14
3813273,Odisha,Nandhakumar Sekar,17.0,22.0,39.0,11,11,22,16.05
3813273,Odisha,Francisco Javier Hernández González,19.0,20.0,39.0,9,11,20,16.05
3895250,FSV Mainz 05,Silvan Widmer,22.0,17.0,39.0,8,8,16,14.23
3813264,ATK Mohun Bagan,Liston Colaco,14.0,25.0,39.0,6,10,16,10.66
3895250,FSV Mainz 05,Josuha Guilavogui,22.0,17.0,39.0,8,7,15,14.23
3813314,Kerala Blasters,Jorge Rolando Pereyra Díaz,15.0,24.0,39.0,9,11,20,10.43
3813309,Chennaiyin,Mirlan Murzaev,15.0,24.0,39.0,5,7,12,21.31
3813275,Jamshedpur,Boris Singh Thangjam,15.0,24.0,39.0,4,7,11,16.46
3895210,Borussia Mönchengladbach,Moritz Nicolas,21.0,18.0,39.0,8,6,14,14.77
3817871,NorthEast United,Suhair Vadakkepeedika,16.0,23.0,39.0,7,10,17,12.91
3837947,Lens,Adrien Thomasson,19.0,20.0,39.0,7,6,13,9.8
3813289,Bengaluru,Gurpreet Singh Sandhu,27.0,12.0,39.0,10,4,14,8.97
3837859,Paris Saint-Germain,Gianluigi Donnarumma,22.0,17.0,39.0,6,6,12,6.63
3837928,Lyon,Bradley Barcola,17.0,22.0,39.0,6,9,15,10.68
3813305,Kerala Blasters,Jeakson Singh Thaunaojam,22.0,17.0,39.0,9,9,18,20.21
3895292,Union Berlin,Robin Gosens,18.0,21.0,39.0,6,7,13,13.88
3895333,Bayer Leverkusen,Adam Hložek,17.0,22.0,39.0,8,9,17,10.46
3802795,Rennes,Doğan Alemdar,23.0,16.0,39.0,9,5,14,10.92
3817895,Chennaiyin,Keisham Reagan Singh,20.0,19.0,39.0,8,8,16,12.96
3817865,Odisha,Moirangthem Thoiba Singh,21.0,18.0,39.0,13,11,24,12.96
3817876,NorthEast United,Mohammed Irshad,11.0,28.0,39.0,7,10,17,12.75
3817895,Chennaiyin,Łukasz Gikiewicz,17.0,22.0,39.0,7,11,18,12.96
3813278,Chennaiyin,Mirlan Murzaev,17.0,22.0,39.0,10,12,22,12.3
3813305,Hyderabad,Sahil Tavora,20.0,19.0,39.0,10,8,18,13.0
3895158,Borussia Dortmund,Julian Ryerson,23.0,16.0,39.0,10,7,17,15.54
3817885,East Bengal,Thongkhosiem Haokip,15.0,24.0,39.0,6,11,17,14.23
3817848,ATK Mohun Bagan,Liston Colaco,12.0,27.0,39.0,6,10,16,21.43
3813302,NorthEast United,Mashoor Shereef Thangalakath,21.0,18.0,39.0,8,8,16,11.21
3895348,Bayer Leverkusen,Victor Okoh Boniface,15.0,24.0,39.0,8,8,16,5.56
3827337,Jamshedpur,Eli Sabia Filho,21.0,18.0,39.0,11,5,16,17.03
3817863,Hyderabad,Juan Antonio González Fernández,18.0,21.0,39.0,8,6,14,17.97
3895309,Borussia Dortmund,Jamie Jermaine Bynoe-Gittens,15.0,24.0,39.0,7,9,16,8.8
3817850,Jamshedpur,Jordan Murray,14.0,25.0,39.0,5,8,13,13.36
3895275,Freiburg,Vincenzo Grifo,21.0,18.0,39.0,9,8,17,13.31
3837747,Marseille,Samuel Gigot,20.0,19.0,39.0,7,7,14,8.16
3802948,Metz,Vincent Pajot,21.0,18.0,39.0,9,8,17,19.4
3895275,Freiburg,Lucas Höler,21.0,18.0,39.0,6,10,16,13.31
3817863,Hyderabad,João Victor de Albuquerque Bruno,22.0,17.0,39.0,8,7,15,17.97
3895266,Wolfsburg,Kevin Paredes,21.0,18.0,39.0,8,8,16,17.03
3802752,Paris Saint-Germain,Gianluigi Donnarumma,28.0,11.0,39.0,6,4,10,8.02
3813286,Chennaiyin,Edwin Sydney Vanspaul,18.0,21.0,39.0,8,7,15,20.1
3817869,Hyderabad,Konsham Chinglensana Singh,21.0,18.0,39.0,11,8,19,17.81
3813307,Jamshedpur,Ricky Lallawmawma,23.0,16.0,39.0,9,7,16,27.27
3817896,Odisha,Liridon Krasniqi,20.0,19.0,39.0,6,8,14,9.7
3813303,ATK Mohun Bagan,Liston Colaco,14.0,25.0,39.0,7,8,15,11.17
3895182,Bayer Leverkusen,Lukáš Hrádecký,22.0,17.0,39.0,9,5,14,5.69
3817877,NorthEast United,Suhair Vadakkepeedika,14.0,25.0,39.0,5,11,16,18.4
3895139,Union Berlin,Alex Král,25.0,14.0,39.0,10,8,18,12.3
3802696,Stade de Reims,Bradley Locko,22.0,17.0,39.0,7,5,12,12.62
3813314,ATK Mohun Bagan,Hugo Adnan Boumous,14.0,25.0,39.0,6,8,14,18.06
3813267,East Bengal,Hira Mondal,19.0,20.0,39.0,9,7,16,24.22
3817858,Chennaiyin,Germanpreet Singh,20.0,19.0,39.0,7,8,15,12.96
3817886,NorthEast United,Marco Sahanek,17.0,22.0,39.0,9,10,19,14.5
3813287,Bengaluru,Bruno Edgar Silva Almeida,21.0,18.0,39.0,9,10,19,22.67
3803000,Clermont Foot,Jean-Claude Billong,20.0,19.0,39.0,8,7,15,10.74
3817887,Hyderabad,Konsham Chinglensana Singh,20.0,19.0,39.0,7,9,16,15.6
3817887,Hyderabad,Mohammad Yasir,12.0,27.0,39.0,6,7,13,15.6
3817853,Goa,Alexander Romario Jesuraj,16.0,23.0,39.0,5,8,13,7.43
3817868,Bengaluru,Sunil Chhetri,16.0,23.0,39.0,7,8,15,11.54
3817868,Bengaluru,Suresh Singh Wangjam,20.0,19.0,39.0,10,8,18,11.54
3817857,Jamshedpur,Laldinliana Renthlei,23.0,16.0,39.0,8,5,13,21.55
3817870,Goa,Airam López Cabrera,17.0,22.0,39.0,7,7,14,9.03
3813274,Bengaluru,Sunil Chhetri,19.0,19.0,38.0,7,6,13,21.47
3817873,ATK Mohun Bagan,Prabir Das,18.0,20.0,38.0,7,8,15,8.92
3895052,RB Leipzig,Nicolas Seiwald,20.0,18.0,38.0,7,7,14,7.42
3837954,Angers,Abdoulaye Bamba,20.0,18.0,38.0,7,6,13,9.41
3837954,Angers,Cédric Hountondji,23.0,15.0,38.0,8,7,15,9.41
3817877,Bengaluru,Cleiton Augusto Oliveira Silva,14.0,24.0,38.0,6,10,16,8.56
3802805,Paris Saint-Germain,Keylor Navas Gamboa,27.0,11.0,38.0,6,4,10,6.0
3837695,Nantes,Evann Guessand,17.0,21.0,38.0,7,6,13,9.11
3813273,Odisha,Sahil Panwar,21.0,17.0,38.0,6,7,13,15.64
3817884,Hyderabad,João Victor de Albuquerque Bruno,22.0,16.0,38.0,8,9,17,13.43
3813276,NorthEast United,Lalkhawpuimawia Lalkhawpuimawia,10.0,28.0,38.0,7,10,17,11.21
3817852,Chennaiyin,Slavko Damjanović,21.0,17.0,38.0,6,4,10,15.83
3817873,NorthEast United,Imran Khan,18.0,20.0,38.0,8,9,17,12.93
3813289,Bengaluru,Danish Farooq Bhat,17.0,21.0,38.0,10,9,19,8.74
3813296,NorthEast United,Hernán Daniel Santana Trujillo,26.0,12.0,38.0,10,6,16,15.64
3813296,NorthEast United,Lalkhawpuimawia Lalkhawpuimawia,14.0,24.0,38.0,7,10,17,15.64
3802818,Paris Saint-Germain,Georginio Wijnaldum,17.0,21.0,38.0,6,8,14,5.54
3817871,Hyderabad,Nikhil Poojary,16.0,22.0,38.0,7,8,15,13.87
3817857,Hyderabad,Aniket Anil Jadhav,13.0,25.0,38.0,7,10,17,12.46
3837998,Auxerre,Nuno Miguel da Costa Jóia,16.0,22.0,38.0,7,10,17,9.52
3837928,Lyon,Maxence Caqueret,20.0,18.0,38.0,9,6,15,10.41
3813280,East Bengal,Amarjit Singh Kiyam Singh,17.0,21.0,38.0,9,9,18,15.38
3802805,OGC Nice,Walter Daniel Benítez,22.0,16.0,38.0,6,5,11,8.37
3827335,Jamshedpur,Pronay Halder,18.0,20.0,38.0,8,6,14,14.56
3813281,ATK Mohun Bagan,Deepak Tangri,19.0,19.0,38.0,7,8,15,13.43
3813311,Chennaiyin,Jerry Lalrinzuala,18.0,20.0,38.0,8,9,17,16.81
3817891,Bengaluru,Lara Sharma,21.0,17.0,38.0,10,6,16,9.03
3817882,East Bengal,Marcelo Ribeiro dos Santos,15.0,23.0,38.0,9,11,20,10.92
3895275,Bayer Leverkusen,Patrik Schick,15.0,23.0,38.0,7,9,16,5.48
3895292,Bayer Leverkusen,Lukáš Hrádecký,24.0,14.0,38.0,8,8,16,6.08
3817895,Chennaiyin,Anirudh Thapa,20.0,18.0,38.0,8,7,15,12.62
3838004,Paris Saint-Germain,Gianluigi Donnarumma,28.0,10.0,38.0,5,4,9,5.35
3817860,Odisha,Francisco Javier Hernández González,13.0,25.0,38.0,9,10,19,12.62
3813310,East Bengal,Tomislav Mrčela,22.0,16.0,38.0,8,6,14,25.85
3817892,ATK Mohun Bagan,Amrinder Singh,26.0,12.0,38.0,12,5,17,8.72
3802907,Lille,Jonathan David,17.0,21.0,38.0,7,9,16,9.48
3802809,Rennes,Martin Terrier,18.0,20.0,38.0,7,9,16,14.9
3817874,Goa,Anisa Anwar Ali,20.0,18.0,38.0,11,6,17,13.33
3813299,Bengaluru,Naorem Roshan Singh,22.0,16.0,38.0,10,7,17,13.38
3895266,Wolfsburg,Lovro Majer,18.0,20.0,38.0,7,8,15,16.59
3802839,Nantes,Randal Kolo Muani,15.0,23.0,38.0,7,8,15,16.52
3813301,NorthEast United,Provat Lakra,27.0,11.0,38.0,8,7,15,18.1
3895286,Hoffenheim,Andrej Kramarić,17.0,21.0,38.0,6,9,15,13.38
3813286,Chennaiyin,Łukasz Gikiewicz,14.0,24.0,38.0,6,6,12,19.59
3813290,NorthEast United,Joe Zoherliana,23.0,15.0,38.0,10,7,17,14.73
3817865,NorthEast United,Suhair Vadakkepeedika,13.0,25.0,38.0,7,8,15,10.44
3895340,Bayer Leverkusen,Lukáš Hrádecký,24.0,14.0,38.0,9,7,16,6.55
3895220,Darmstadt 98,Bartol Franjić,22.0,16.0,38.0,6,8,14,12.5
3817883,Bengaluru,Suresh Singh Wangjam,17.0,21.0,38.0,7,8,15,11.62
3813316,Goa,Nongdamba Singh Naorem,16.0,22.0,38.0,5,6,11,8.3
3817852,Mumbai City,Mohammad Nawaz,19.0,19.0,38.0,9,4,13,10.89
3813318,Mumbai City,Mohammad Nawaz,28.0,10.0,38.0,10,5,15,9.27
3895107,Bayer Leverkusen,Victor Okoh Boniface,12.0,26.0,38.0,7,7,14,5.34
3813275,Kerala Blasters,Hormipam Ruivah,19.0,19.0,38.0,8,7,15,14.67
3802752,Lyon,Jérôme Boateng,20.0,18.0,38.0,7,6,13,9.25
3817872,Odisha,Lalruatthara Lalruatthara,26.0,12.0,38.0,8,7,15,13.15
3817892,Odisha,Héctor Rodas Ramírez,19.0,19.0,38.0,6,7,13,15.51
3813287,ATK Mohun Bagan,Roy Krishna,15.0,23.0,38.0,9,11,20,20.77
3813284,Jamshedpur,Ricky Lallawmawma,20.0,18.0,38.0,8,10,18,15.32
3813282,Kerala Blasters,Sahal Abdul Samad,15.0,23.0,38.0,7,10,17,18.01
3813310,Kerala Blasters,Álvaro Vázquez García,15.0,23.0,38.0,10,9,19,8.62
3813272,Hyderabad,Asish Rai,17.0,21.0,38.0,8,7,15,19.79
3895074,Bayer Leverkusen,Victor Okoh Boniface,9.0,29.0,38.0,4,9,13,7.28
3817861,Bengaluru,Bruno Edgar Silva Almeida,26.0,12.0,38.0,11,8,19,18.81
3817861,Bengaluru,Suresh Singh Wangjam,18.0,20.0,38.0,8,9,17,18.81
3895139,Union Berlin,Frederik Rønnow,18.0,20.0,38.0,8,5,13,11.99
3813285,Goa,Saviour Gama,19.0,19.0,38.0,8,8,16,18.18
3895180,Eintracht Frankfurt,Hrvoje Smolčić,19.0,19.0,38.0,8,6,14,9.43
3802948,Paris Saint-Germain,Idrissa Gana Gueye,19.0,19.0,38.0,7,8,15,5.26
3837885,Marseille,Eric Bertrand Bailly,23.0,15.0,38.0,8,7,15,8.94
3895194,Augsburg,Niklas Dorsch,23.0,15.0,38.0,10,8,18,18.18
3837680,Paris Saint-Germain,Danilo Luís Hélio Pereira,19.0,19.0,38.0,7,6,13,5.75
3895194,Bayer Leverkusen,Adam Hložek,15.0,22.0,37.0,5,8,13,4.89
3813303,Goa,Saviour Gama,18.0,19.0,37.0,6,4,10,8.73
3813293,Bengaluru,Prince Vinny Ibara Doniama,15.0,22.0,37.0,9,9,18,7.4
3817884,ATK Mohun Bagan,Joni Ensio Kauko,17.0,20.0,37.0,7,9,16,10.98
3813283,Chennaiyin,Edwin Sydney Vanspaul,17.0,20.0,37.0,7,8,15,11.97
3813295,Odisha,Francisco Javier Hernández González,18.0,19.0,37.0,7,9,16,14.02
3817848,Goa,Saviour Gama,16.0,21.0,37.0,6,8,14,7.37
3813288,Hyderabad,Asish Rai,20.0,17.0,37.0,7,7,14,14.68
3802643,Strasbourg,Matz Sels,23.0,14.0,37.0,10,6,16,9.05
3895258,FC Köln,Julian Chabot,21.0,16.0,37.0,6,7,13,19.68
3813314,Kerala Blasters,Sahal Abdul Samad,15.0,22.0,37.0,7,7,14,9.89
3837885,Paris Saint-Germain,Sergio Ramos García,19.0,18.0,37.0,8,6,14,10.14
3817852,Chennaiyin,Germanpreet Singh,20.0,17.0,37.0,9,10,19,15.42
3802699,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,17.0,20.0,37.0,7,7,14,6.61
3813278,Kerala Blasters,Jorge Rolando Pereyra Díaz,14.0,23.0,37.0,5,8,13,10.91
3837659,Montpellier,Sepe Elye Wahi,13.0,24.0,37.0,6,6,12,9.09
3813294,NorthEast United,Suhair Vadakkepeedika,19.0,18.0,37.0,9,7,16,11.31
3802907,Paris Saint-Germain,Thilo Kehrer,19.0,18.0,37.0,6,6,12,6.29
3817881,Kerala Blasters,Marko Lešković,21.0,16.0,37.0,8,8,16,17.13
3817881,Kerala Blasters,Enes Sipović,23.0,14.0,37.0,11,7,18,17.13
3813265,Mumbai City,Vinit Rai Chamling,21.0,16.0,37.0,7,7,14,8.67
3895113,Wolfsburg,Jonas Older Wind,15.0,22.0,37.0,10,12,22,9.89
3813276,East Bengal,Raju Eknath Gaikwad,20.0,17.0,37.0,9,8,17,14.62
3813288,Jamshedpur,Nerijus Valskis,12.0,25.0,37.0,5,10,15,26.06
3813292,Kerala Blasters,Jessel Carneiro,22.0,15.0,37.0,11,7,18,19.89
3813315,Goa,Alexander Romario Jesuraj,17.0,20.0,37.0,7,6,13,7.92
3817855,ATK Mohun Bagan,Amrinder Singh,21.0,16.0,37.0,8,5,13,9.44
3813305,Kerala Blasters,Hormipam Ruivah,18.0,19.0,37.0,7,8,15,19.17
3813295,Hyderabad,Eduardo García Martín,18.0,19.0,37.0,7,8,15,10.19
3802809,Rennes,Birger Meling,20.0,17.0,37.0,7,8,15,14.51
3813281,ATK Mohun Bagan,Roy Krishna,15.0,22.0,37.0,7,10,17,13.07
3813295,Hyderabad,Aniket Anil Jadhav,14.0,23.0,37.0,6,10,16,10.19
3817895,Chennaiyin,Mirlan Murzaev,12.0,25.0,37.0,6,11,17,12.29
3827338,ATK Mohun Bagan,Deepak Tangri,19.0,18.0,37.0,10,8,18,8.75
3817850,East Bengal,Mohammed Rafique,15.0,22.0,37.0,7,8,15,27.41
3813279,Odisha,Gaurav Bora,18.0,19.0,37.0,6,9,15,13.91
3813282,Mumbai City,Bipin Singh Thounajam,14.0,23.0,37.0,6,11,17,10.6
3837963,Paris Saint-Germain,Juan Bernat Velasco,19.0,18.0,37.0,6,7,13,6.68
3895292,Union Berlin,Brenden Aaronson,19.0,18.0,37.0,9,9,18,13.17
3813316,NorthEast United,Khassa Camara,17.0,20.0,37.0,7,10,17,20.33
3802907,Lille,Timothy Weah,17.0,20.0,37.0,5,6,11,9.23
3817867,Mumbai City,Amey Ganesh Ranawade,23.0,14.0,37.0,9,7,16,12.33
